0.02	0.022564575
0.06	0.067621594
0.1	0.112462916
0.2	0.222702589
0.4	0.428392355
0.5	0.520499878
0.7	0.677801194
0.9	0.796908212
1.1	0.880205070
1.2	0.910313978
1.5	0.966105146
1.6	0.976348383
1.9	0.992790429
2	0.995322265
2.4	0.999311486
3	0.999977910
3.5	0.999999257
